timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-11 14:00:00,7.405445486999999,6.809691157584456,5.522714936724409,8.039998118909333
2021-10-11 15:00:00,8.694070193783334,8.543873636020884,6.927849386011786,10.037279946435552
2021-10-11 16:00:00,7.403016599366667,4.510943313707756,4.544768322214992,5.200415221543886
2021-10-11 17:00:00,8.653045283433334,5.754248735823673,6.027939548349601,6.372847135331846
2021-10-11 18:00:00,4.8895504405,2.74463208572629,2.7594364654967922,2.850867128086086
2021-10-11 19:00:00,3.8095438907166668,2.3733720579250894,2.7842552771525733,2.4778871967836857
2021-10-11 20:00:00,4.46597572795,2.810912596501326,3.2673760398356575,3.108402401842961
2021-10-11 21:00:00,5.837548611033333,4.243904016403474,4.930959208095591,4.67169222444969
2021-10-11 22:00:00,5.092745190866666,3.1084739231982876,3.430114335925525,3.6572714587658535
2021-10-11 23:00:00,3.5881823917499998,1.9369980787326835,1.8610425626456102,2.2317286169172235
2021-10-12 00:00:00,2.8337133297,1.8637335374367765,2.117857468706412,1.9126978445203884
2021-10-12 01:00:00,2.9039015278166667,2.0189660708488404,2.143991943923345,2.108991642615551
2021-10-12 02:00:00,3.144311494866667,2.3668887557521905,2.537047254475596,2.5457785307947014
2021-10-12 03:00:00,3.416180547633333,3.054595636586974,3.186168807803934,3.2342091764638563
2021-10-12 04:00:00,3.79909634665,3.7345077297822944,3.904183123478941,4.084861919574423
2021-10-12 05:00:00,4.2296582702,4.623369322008212,4.759055177577687,4.920901008328411
2021-10-12 06:00:00,4.4192113229,4.885585919072445,5.141796214015801,5.463097362180644
2021-10-12 07:00:00,5.150506135133333,6.322594859635527,6.7812288852718625,6.9350551059245715
2021-10-12 08:00:00,3.1731254221333334,2.426697489262081,2.6797809136719573,2.982728430392635
2021-10-12 09:00:00,2.543061988316667,1.8797148403413386,1.9030045244252418,2.094608103672321
2021-10-12 10:00:00,2.0221321358333335,1.4370970231413223,1.6052003408500741,1.5931082212685388
2021-10-12 11:00:00,2.2155115183666667,1.6835370038848498,1.7687189312727336,1.7082501889653763
2021-10-12 12:00:00,2.4867816673333336,1.9134131624183854,1.999790021986361,2.2133787787546697
2021-10-12 13:00:00,2.588928037666667,2.0097925981310225,2.21336682885542,2.2629401773186695
2021-10-12 14:00:00,2.9903266734,2.400474326192923,2.635781332105631,2.772284340288957
2021-10-12 15:00:00,3.2706968328833335,2.389644157878884,2.744337276304467,2.9333097149713203
2021-10-12 16:00:00,3.2466075911500005,2.20391925981084,2.3927719934411438,2.61215244854869
2021-10-12 17:00:00,3.147206196566667,2.1013725504506033,2.1378226778541483,2.4551815849361205
2021-10-12 18:00:00,6.41966646845,5.626618506490881,5.9829755404631575,6.664012769656018
2021-10-12 19:00:00,15.724302450666665,17.31026334429537,18.680811430168273,19.78928165765611
2021-10-12 20:00:00,16.411694286833335,22.066567272887287,22.481536621620148,23.928466600586486
2021-10-12 21:00:00,17.004076689833333,22.962414670284673,23.09769918845338,24.78611745844079
2021-10-12 22:00:00,18.338950079,24.532234119123185,24.759249597796465,26.64984917737119
2021-10-12 23:00:00,19.444127225,25.99123392633804,26.04828132075417,27.93452671195605
2021-10-13 00:00:00,20.8406877055,27.070024281899993,27.164381153513094,28.554221484142705
2021-10-13 01:00:00,20.146741199500003,25.8813263165941,26.201768362549828,27.654968003526744
2021-10-13 02:00:00,17.84605225216667,23.055114384020765,23.38719859169419,24.6655054556158
2021-10-13 03:00:00,14.686718253666667,18.925326833627924,19.719750834888433,20.724328425096854
2021-10-13 04:00:00,10.975161679366666,14.280262734188865,14.839462063543223,15.76685222709856
2021-10-13 05:00:00,10.432854287516667,12.844202287900202,13.317460132514592,14.056980915015446
2021-10-13 06:00:00,10.531739959666666,13.671915364605333,14.0021250491466,14.758469379370657
2021-10-13 07:00:00,9.600128462183333,13.946989760373535,14.264299170022523,15.348094008588534
2021-10-13 08:00:00,8.8612808075,12.377360327589082,12.822687777623067,14.113841101888163
2021-10-13 09:00:00,5.2045738393,5.806973050142179,6.143826136151692,6.865663645353119
2021-10-13 10:00:00,3.476703103866667,2.745306150453414,2.982494436243945,3.302580668213368
2021-10-13 11:00:00,2.5539919826666666,1.8012439873356483,1.9092422133641105,2.170223734540343
2021-10-13 12:00:00,2.7896167688499998,1.954577727939583,2.1449445849308058,2.2971451335638333
2021-10-13 13:00:00,3.179996179616667,2.178563649300424,2.4785473899396586,2.581142166640508
2021-10-13 14:00:00,4.61729875475,3.7360870481161297,4.152223438514529,4.821986758935135
2021-10-13 15:00:00,6.665466569666667,6.152781509008567,6.262915985249124,7.567214327925636
2021-10-13 16:00:00,8.32431364215,7.606559789065745,7.708728205432554,9.587606868845524
2021-10-13 17:00:00,6.216039176416667,5.162825928308818,5.74448419269977,6.410138250406605
2021-10-13 18:00:00,5.6977711185999995,5.7136158463262285,6.153786062539422,6.467301735606881
