timestamp_local,wd,ws,pm1,pm25,pm10,temp,rh
2023-10-13 11:00:00,159.165,2.2253333333333334,5.03707,5.632416666666667,16.166266666666665,26.296666666666667,30.391666666666666
2023-10-13 12:00:00,151.65833333333333,2.1641666666666666,6.2035800000000005,6.774168333333334,14.204791666666667,27.491666666666667,28.55666666666667
2023-10-13 13:00:00,189.13666666666668,1.846,5.237918333333334,5.793335,11.353496666666667,29.53666666666667,25.511666666666667
2023-10-13 14:00:00,127.58333333333333,3.0873333333333335,5.03079,6.063511666666667,15.695826666666667,28.6,28.573333333333334
2023-10-13 15:00:00,113.78999999999999,3.0163333333333333,5.062798333333333,5.94639,15.022593333333333,26.763333333333332,31.725
2023-10-13 16:00:00,113.68833333333333,3.1791666666666667,5.9685389830508475,6.7425,17.55678813559322,24.185,39.81166666666666
2023-10-13 17:00:00,116.53571428571429,2.3648214285714286,6.663182142857143,7.303205357142857,16.199424999999998,21.646428571428572,45.36071428571428
2023-10-13 18:00:00,149.03333333333333,1.1181666666666668,5.195436666666667,5.773675,17.84366,20.005,48.651666666666664
2023-10-13 19:00:00,262.1116666666667,0.275,6.319819999999999,6.9168433333333335,15.962505,18.858333333333334,52.985
2023-10-13 20:00:00,181.58666666666667,0.13416666666666668,8.0345,8.583585,16.207095,17.94333333333333,54.836666666666666
2023-10-13 21:00:00,172.57333333333332,0.17783333333333334,9.841845000000001,10.564055,21.28329666666667,17.334999999999997,58.33166666666667
2023-10-13 22:00:00,179.89666666666665,0.32266666666666666,8.51493,9.197243333333335,17.302258333333334,16.79,60.85166666666667
2023-10-13 23:00:00,212.63833333333332,0.31333333333333335,10.096264999999999,10.704871666666666,20.50607,16.74833333333333,57.263333333333335
2023-10-14 00:00:00,209.62333333333333,0.386,10.850443333333335,11.418815,20.754693333333332,16.983333333333334,54.86333333333334
2023-10-14 01:00:00,200.5883333333333,0.7046666666666667,10.371228333333333,10.761696666666667,17.16697333333333,16.976666666666667,53.35
2023-10-14 02:00:00,200.63,0.6213333333333334,7.958246666666667,8.268153333333334,14.509381666666666,16.17,60.46
2023-10-14 03:00:00,173.80333333333334,0.6633333333333333,6.671468333333333,7.061483333333333,13.14882,15.811666666666667,64.75
2023-10-14 04:00:00,128.57833333333332,2.582666666666667,5.632046666666667,6.730935,20.446095,15.9,62.33166666666667
2023-10-14 05:00:00,212.7866666666667,0.8063333333333333,4.576761666666667,4.957575,10.518428333333333,16.053333333333335,62.04333333333333
2023-10-14 06:00:00,188.0872727272727,1.3885454545454545,5.347045454545454,5.608249090909092,9.81822,15.914545454545456,63.20545454545455
2023-10-14 07:00:00,119.70333333333333,2.1121666666666665,5.479725,5.803505,10.128691666666667,15.133333333333333,71.65
2023-10-14 08:00:00,118.73166666666665,2.4455,5.623038333333333,6.173008333333333,12.798925,15.293333333333333,73.32333333333332
2023-10-14 09:00:00,127.425,2.2906666666666666,17.950491666666668,18.627615,26.335311666666666,15.103333333333333,77.805
2023-10-14 10:00:00,124.81833333333334,1.9756666666666665,6.894861666666667,7.348423333333333,11.894171666666667,14.748333333333333,82.575
2023-10-14 11:00:00,111.875,3.058,5.840368333333333,6.344031666666667,11.146355,14.745,83.70666666666666
2023-10-14 12:00:00,109.32333333333332,2.351,6.768526666666667,7.31276,13.727093333333332,15.254999999999999,84.00500000000001
2023-10-14 13:00:00,116.89,1.9676666666666667,7.790836666666666,8.287263333333334,16.41135166666667,15.705,85.295
2023-10-14 14:00:00,139.4116666666667,1.3780000000000001,5.524041666666666,5.908816666666667,8.935571666666668,16.11,89.43666666666667
2023-10-14 15:00:00,224.93333333333334,0.858,4.460476666666667,4.638651666666666,6.55847,16.49,88.76666666666667
2023-10-14 16:00:00,208.99166666666667,1.0558333333333334,2.3283133333333335,2.4131183333333337,3.4770499999999998,15.708333333333334,87.65833333333333
2023-10-14 17:00:00,200.71166666666667,1.1753333333333333,2.2125366666666664,2.3215733333333333,3.17996,15.17,88.69833333333332
2023-10-14 18:00:00,220.48166666666665,1.2835,2.0805066666666665,2.1473766666666667,2.758265,14.853333333333333,89.22333333333333
2023-10-14 19:00:00,210.81666666666666,1.5136666666666667,2.2209250000000003,2.289546666666667,3.2979399999999996,14.57,89.41333333333334
2023-10-14 20:00:00,207.32999999999998,1.5895000000000001,2.72145,2.8116866666666667,3.73296,14.258333333333333,89.69
2023-10-14 21:00:00,207.11833333333334,1.9665,1.5450916666666668,1.8010916666666668,7.4780750000000005,13.843333333333334,89.46166666666666
2023-10-14 22:00:00,202.12666666666667,2.1535,0.5731133333333334,0.6979333333333333,2.3512833333333334,13.316666666666666,88.26833333333335
2023-10-14 23:00:00,236.63833333333332,2.2285,0.71661,0.7932416666666666,1.9777150000000001,13.031666666666666,86.63000000000001
2023-10-15 00:00:00,243.90166666666667,2.1959999999999997,0.5522166666666667,0.6400216666666666,1.6632716666666667,12.518333333333334,85.20166666666667
2023-10-15 01:00:00,244.34166666666667,2.194,0.3881383333333333,0.48074333333333336,1.1110666666666666,12.093333333333334,87.20166666666667
2023-10-15 02:00:00,248.63833333333332,2.0308333333333333,0.5325166666666666,0.6359333333333334,0.849755,11.813333333333334,86.1
2023-10-15 03:00:00,253.91333333333333,2.0281666666666665,1.1184216666666666,1.23529,1.8994216666666666,11.623333333333333,84.21333333333334
2023-10-15 04:00:00,285.84833333333336,1.3245,1.2099483333333334,1.3340649999999998,1.7724883333333332,11.648333333333333,83.58166666666666
2023-10-15 05:00:00,288.85333333333335,1.3685,1.7031666666666667,1.8478683333333334,3.0812416666666667,11.875,81.295
2023-10-15 06:00:00,288.47666666666663,1.8466666666666667,2.1068183333333335,2.2408133333333335,3.08669,11.91,78.89333333333335
2023-10-15 07:00:00,285.93333333333334,1.3813333333333333,2.3468,2.5009316666666668,4.00962,11.508333333333333,78.63000000000001
2023-10-15 08:00:00,289.96500000000003,1.7253333333333332,2.6249633333333335,2.7909916666666663,4.650218333333333,13.038333333333332,72.45
